"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/25/2021","AQS","340390004","1","0.4","ppm","5","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/26/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/27/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/28/2021","AQS","340390004","1","0.8","ppm","9","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/01/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/02/2021","AQS","340390004","1","0.2","ppm","2","Elizabeth Lab","15","63.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/03/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","9","38.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/04/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/05/2021","AQS","340390004","1","0.2","ppm","2","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/06/2021","AQS","340390004","1","0.3","ppm","3","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/07/2021","AQS","340390004","1","0.3","ppm","3","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/08/2021","AQS","340390004","1","0.4","ppm","5","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/09/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/10/2021","AQS","340390004","1","0.7","ppm","8","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/11/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/12/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/13/2021","AQS","340390004","1","0.2","ppm","2","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/14/2021","AQS","340390004","1","0.2","ppm","2","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/15/2021","AQS","340390004","1","0.2","ppm","2","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/16/2021","AQS","340390004","1","0.4","ppm","5","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/17/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/18/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/19/2021","AQS","340390004","1","0.4","ppm","5","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/20/2021","AQS","340390004","1","0.4","ppm","5","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/21/2021","AQS","340390004","1","1","ppm","11","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/22/2021","AQS","340390004","1","1","ppm","11","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/23/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/24/2021","AQS","340390004","1","0.7","ppm","8","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/25/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/26/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/27/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/28/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/29/2021","AQS","340390004","1","0.3","ppm","3","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/30/2021","AQS","340390004","1","0.8","ppm","9","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/31/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/01/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/02/2021","AQS","340390004","1","0.2","ppm","2","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/03/2021","AQS","340390004","1","0.3","ppm","3","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/04/2021","AQS","340390004","1","0.4","ppm","5","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/05/2021","AQS","340390004","1","0.3","ppm","3","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/06/2021","AQS","340390004","1","0.4","ppm","5","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/07/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/08/2021","AQS","340390004","1","0.7","ppm","8","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/09/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/10/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/11/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/12/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/13/2021","AQS","340390004","1","0.4","ppm","5","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/14/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/15/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/16/2021","AQS","340390004","1","0.3","ppm","3","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/17/2021","AQS","340390004","1","0.3","ppm","3","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/18/2021","AQS","340390004","1","0.4","ppm","5","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/19/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/20/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/21/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/22/2021","AQS","340390004","1","0.2","ppm","2","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/23/2021","AQS","340390004","1","0.3","ppm","3","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/24/2021","AQS","340390004","1","0.4","ppm","5","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/25/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/26/2021","AQS","340390004","1","0.4","ppm","5","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/27/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/28/2021","AQS","340390004","1","0.8","ppm","9","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/29/2021","AQS","340390004","1","0.7","ppm","8","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/30/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/01/2021","AQS","340390004","1","0.2","ppm","2","Elizabeth Lab","22","92.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/03/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","14","58.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/04/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/05/2021","AQS","340390004","1","0.7","ppm","8","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/06/2021","AQS","340390004","1","0.4","ppm","5","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/07/2021","AQS","340390004","1","0.4","ppm","5","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/08/2021","AQS","340390004","1","0.4","ppm","5","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/09/2021","AQS","340390004","1","0.4","ppm","5","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/10/2021","AQS","340390004","1","0.4","ppm","5","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/11/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/12/2021","AQS","340390004","1","0.3","ppm","3","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/13/2021","AQS","340390004","1","0.4","ppm","5","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/14/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/15/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/16/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/17/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/18/2021","AQS","340390004","1","0.4","ppm","5","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/19/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/20/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/21/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/22/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/23/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/24/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/25/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/26/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/27/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/28/2021","AQS","340390004","1","0.4","ppm","5","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/29/2021","AQS","340390004","1","0.4","ppm","5","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/30/2021","AQS","340390004","1","0.4","ppm","5","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/31/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/01/2021","AQS","340390004","1","0.7","ppm","8","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/02/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/03/2021","AQS","340390004","1","0.7","ppm","8","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/04/2021","AQS","340390004","1","0.7","ppm","8","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/05/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/06/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/07/2021","AQS","340390004","1","0.7","ppm","8","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/08/2021","AQS","340390004","1","0.7","ppm","8","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/09/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/10/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/11/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/12/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/13/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/14/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/15/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/16/2021","AQS","340390004","1","0.4","ppm","5","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/17/2021","AQS","340390004","1","0.3","ppm","3","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/18/2021","AQS","340390004","1","0.4","ppm","5","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/19/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/20/2021","AQS","340390004","1","0.7","ppm","8","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/21/2021","AQS","340390004","1","0.7","ppm","8","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/22/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/23/2021","AQS","340390004","1","0.4","ppm","5","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/24/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/25/2021","AQS","340390004","1","0.5","ppm","6","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/26/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/27/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/28/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/29/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/30/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"07/01/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"07/02/2021","AQS","340390004","1","0.6","ppm","7","Elizabeth Lab","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
